,,,,duracao_vitimacao,,,,,,,relacao_vitimima_com_agressor,,,,,,idade_vitima,,,,,,,,idade_agressor,,,,,,,sexo_vitima,,sexo_agressor,,estado_civil_vitima,,,,,,estado_civil_agressor,,,,,,tipo_familia_vitima,,,,,,,atividade_economica_agressor,,,,,,
2018,Vieira do Minho,40,40,2,3,6,2,3,2,0,13,6,4,4,3,8,1,2,3,5,7,6,3,4,0,1,4,6,4,2,2,35,6,5,35,13,4,2,9,5,1,14,3,2,5,5,0,2,4,6,15,3,3,0,6,16,0,3,0,0,0
2018,Vila Nova de Famalicão,26,26,1,2,4,2,2,1,0,9,4,3,3,2,5,1,1,2,3,5,4,2,3,0,1,2,4,3,2,1,22,4,3,22,8,2,1,6,3,1,9,2,1,3,3,0,1,3,4,10,2,2,0,4,10,0,2,0,0,0
2018,Vizela,26,26,1,2,4,2,2,1,0,9,4,3,3,2,6,1,1,2,3,5,4,2,3,0,1,2,4,3,2,1,23,4,3,23,8,2,1,6,3,1,9,2,1,3,3,0,1,3,4,10,2,2,0,4,10,0,2,0,0,0
2018,Arouca,12,12,1,1,2,1,1,0,0,4,2,1,1,1,3,0,0,1,2,2,2,1,1,0,0,1,2,1,1,1,11,2,2,11,4,1,1,3,1,0,4,1,1,2,2,0,1,1,2,5,1,1,0,2,5,0,1,0,0,0
2018,Espinho,32,32,2,2,5,2,2,1,0,11,5,4,3,3,7,1,1,2,4,6,5,3,3,0,1,3,5,4,2,2,28,4,4,28,10,3,2,7,4,1,11,2,2,4,4,0,1,3,4,12,2,2,0,5,13,0,2,0,0,0
2018,Gondomar,10,10,0,1,1,1,1,0,0,3,2,1,1,1,2,0,0,1,1,2,1,1,1,0,0,1,1,1,1,0,8,1,1,8,3,1,1,2,1,0,3,1,0,1,1,0,0,1,1,4,1,1,0,1,4,0,1,0,0,0
2018,Maia,13,13,1,1,2,1,1,0,0,4,2,1,1,1,3,0,1,1,2,2,2,1,1,0,0,1,2,1,1,1,11,2,2,11,4,1,1,3,2,0,4,1,1,2,2,0,1,1,2,5,1,1,0,2,5,0,1,0,0,0
2018,Matosinhos,26,26,1,2,4,2,2,1,0,9,4,3,3,2,6,1,1,2,3,5,4,2,3,0,1,2,4,3,2,1,23,4,3,23,9,2,1,6,3,1,9,2,1,3,3,0,1,3,4,10,2,2,0,4,10,0,2,0,0,0
2018,Oliveira de Azeméis,22,22,1,2,3,1,2,1,0,7,4,2,2,2,5,1,1,2,3,4,3,2,2,0,1,2,3,2,1,1,19,3,3,19,7,2,1,5,3,1,8,2,1,3,3,0,1,2,3,8,1,1,0,3,9,0,2,0,0,0
2018,Paredes,25,25,1,2,4,1,2,1,0,8,4,3,3,2,5,1,1,2,3,5,4,2,3,0,1,2,4,3,1,1,22,3,3,22,8,2,1,5,3,1,9,2,1,3,3,0,1,3,4,10,2,2,0,4,10,0,2,0,0,0
2018,Porto,42,42,2,3,6,2,3,2,1,14,7,5,4,4,9,1,2,3,5,7,6,3,4,0,2,4,6,5,2,2,36,6,5,36,14,4,2,9,5,1,15,3,2,5,6,0,2,4,6,16,3,3,1,6,16,0,3,0,0,0
2018,Póvoa de Varzim,20,20,1,1,3,1,2,1,0,7,3,2,2,2,4,1,1,1,2,3,3,2,2,0,1,2,3,2,1,1,17,3,2,17,6,2,1,4,2,1,7,1,1,2,3,0,1,2,3,7,1,1,0,3,8,0,1,0,0,0
2018,Santa Maria da Feira,32,32,2,2,5,2,2,1,0,11,5,4,3,3,7,1,1,2,4,6,5,3,3,0,1,3,5,4,2,2,28,4,4,28,10,3,2,7,4,1,11,2,2,4,4,0,1,3,4,12,2,2,0,5,13,0,2,0,0,0
2018,Santo Tirso,35,35,2,2,5,2,3,1,0,12,6,4,4,3,7,1,1,2,4,6,5,3,4,0,1,3,5,4,2,2,30,5,4,30,11,3,2,8,4,1,12,3,2,4,5,0,2,4,5,13,2,2,0,5,14,0,3,0,0,0
2018,São João da Madeira,33,33,2,2,5,2,3,1,0,11,5,4,3,3,7,1,1,2,4,6,5,3,3,0,1,3,5,4,2,2,28,4,4,28,11,3,2,7,4,1,11,2,2,4,4,0,1,3,5,12,2,2,0,5,13,0,2,0,0,0
2018,Trofa,28,28,1,2,4,2,2,1,0,9,5,3,3,2,6,1,1,2,3,5,4,2,3,0,1,2,4,3,2,1,24,4,4,24,9,3,1,6,3,1,10,2,1,4,4,0,1,3,4,11,2,2,0,4,11,0,2,0,0,0
2018,Vale de Cambra,15,15,1,1,2,1,1,1,0,5,2,2,1,1,3,1,1,1,2,3,2,1,1,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,0,5,1,1,2,2,0,1,1,2,6,1,1,0,2,6,0,1,0,0,0
2018,Valongo,26,26,1,2,4,2,2,1,0,9,4,3,3,2,6,1,1,2,3,5,4,2,3,0,1,2,4,3,2,1,23,4,3,23,9,2,1,6,3,1,9,2,1,3,3,0,1,3,4,10,2,2,0,4,10,0,2,0,0,0
2018,Vila do Conde,43,43,2,3,7,2,3,2,1,14,7,5,4,4,9,2,2,3,5,8,6,3,4,0,2,4,6,5,3,2,37,6,5,37,14,4,2,9,5,1,15,3,2,5,6,0,2,4,6,16,3,3,1,6,17,0,3,0,0,0
2018,Vila Nova de Gaia,30,30,2,2,5,2,2,1,0,10,5,3,3,3,6,1,1,2,4,5,4,2,3,0,1,3,4,3,2,1,26,4,4,26,10,3,2,7,4,1,10,2,2,4,4,0,1,3,4,11,2,2,0,4,12,0,2,0,0,0
2018,Boticas,37,37,2,3,6,2,3,1,0,12,6,4,4,3,8,1,1,2,5,7,5,3,4,0,1,3,5,4,2,2,32,5,5,31,12,3,2,8,4,1,13,3,2,5,5,0,2,4,5,14,2,2,0,5,14,0,3,0,0,0
2018,Chaves,8,8,0,1,1,0,1,0,0,3,1,1,1,1,2,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,7,1,1,7,3,1,0,2,1,0,3,1,0,1,1,0,0,1,1,3,1,1,0,1,3,0,1,0,0,0
2018,Montalegre,23,23,1,2,4,1,2,1,0,8,4,3,2,2,5,1,1,2,3,4,3,2,2,0,1,2,3,3,1,1,20,3,3,20,8,2,1,5,3,1,8,2,1,3,3,0,1,2,3,9,1,2,0,3,9,0,2,0,0,0
2018,Ribeira de Pena,25,25,1,2,4,1,2,1,0,8,4,3,3,2,5,1,1,2,3,5,4,2,3,0,1,2,4,3,1,1,22,3,3,22,8,2,1,5,3,1,9,2,1,3,3,0,1,3,4,10,2,2,0,4,10,0,2,0,0,0
2018,Valpaços,20,20,1,1,3,1,2,1,0,7,3,2,2,2,4,1,1,1,2,4,3,2,2,0,1,2,3,2,1,1,17,3,3,17,6,2,1,4,2,1,7,1,1,3,3,0,1,2,3,8,1,1,0,3,8,0,1,0,0,0
2018,Vila Pouca de Aguiar,14,14,1,1,2,1,1,1,0,5,2,2,1,1,3,0,1,1,2,2,2,1,1,0,0,1,2,2,1,1,12,2,2,12,4,1,1,3,2,0,5,1,1,2,2,0,1,1,2,5,1,1,0,2,5,0,1,0,0,0
2018,Amarante,27,27,1,2,4,2,2,1,0,9,4,3,3,2,6,1,1,2,3,5,4,2,3,0,1,2,4,3,2,1,24,4,3,24,9,2,1,6,3,1,9,2,1,3,4,0,1,3,4,10,2,2,0,4,11,0,2,0,0,0
2018,Baião,24,24,1,2,4,1,2,1,0,8,4,3,2,2,5,1,1,2,3,4,3,2,2,0,1,2,4,3,1,1,21,3,3,21,8,2,1,5,3,1,8,2,1,3,3,0,1,2,3,9,2,2,0,4,9,0,2,0,0,0
2018,Castelo de Paiva,30,30,2,2,5,2,2,1,0,10,5,3,3,3,6,1,1,2,4,5,4,2,3,0,1,3,4,3,2,1,26,4,4,26,10,3,2,6,4,1,10,2,2,4,4,0,1,3,4,11,2,2,0,4,12,0,2,0,0,0
2018,Celorico de Basto,31,31,2,2,5,2,2,1,0,10,5,3,3,3,6,1,1,2,4,5,4,2,3,0,1,3,4,3,2,1,26,4,4,26,10,3,2,7,4,1,11,2,2,4,4,0,1,3,4,12,2,2,0,4,12,0,2,0,0,0
2018,Cinfães,18,18,1,1,3,1,1,1,0,6,3,2,2,2,4,1,1,1,2,3,3,1,2,0,1,2,3,2,1,1,16,3,2,16,6,2,1,4,2,1,6,1,1,2,2,0,1,2,3,7,1,1,0,3,7,0,1,0,0,0
2018,Felgueiras,44,44,2,3,7,3,3,2,1,15,7,5,4,4,9,2,2,3,5,8,6,4,4,0,2,4,6,5,3,2,38,6,6,38,14,4,2,10,5,1,15,3,2,6,6,0,2,4,6,17,3,3,1,6,17,0,3,0,0,0
2018,Lousada,32,32,2,2,5,2,2,1,0,11,5,3,3,3,7,1,1,2,4,6,4,3,3,0,1,3,5,4,2,2,27,4,4,27,10,3,2,7,4,1,11,2,2,4,4,0,1,3,4,12,2,2,0,5,12,0,2,0,0,0
2018,Marco de Canaveses,9,9,0,1,1,1,1,0,0,3,1,1,1,1,2,0,0,1,1,2,1,1,1,0,0,1,1,1,1,0,8,1,1,8,3,1,0,2,1,0,3,1,0,1,1,0,0,1,1,3,1,1,0,1,4,0,1,0,0,0
2018,Paços de Ferreira,21,21,1,2,3,1,2,1,0,7,3,2,2,2,5,1,1,1,3,4,3,2,2,0,1,2,3,2,1,1,18,3,3,18,7,2,1,5,3,1,7,2,1,3,3,0,1,2,3,8,1,1,0,3,8,0,2,0,0,0
2018,Penafiel,47,47,2,3,7,3,4,2,1,16,8,5,5,4,10,2,2,3,6,8,7,4,5,0,2,4,7,5,3,2,41,6,6,41,15,4,2,10,6,2,16,4,2,6,6,0,2,5,7,18,3,3,1,7,18,1,4,0,1,1
2018,Resende,27,27,1,2,4,2,2,1,0,9,4,3,3,2,6,1,1,2,3,5,4,2,3,0,1,2,4,3,2,1,23,4,3,23,9,2,1,6,3,1,9,2,1,3,4,0,1,3,4,10,2,2,0,4,11,0,2,0,0,0
2018,Alijó,15,15,1,1,2,1,1,1,0,5,2,2,2,1,3,1,1,1,2,3,2,1,1,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,0,5,1,1,2,2,0,1,2,2,6,1,1,0,2,6,0,1,0,0,0
2018,Armamar,26,26,1,2,4,2,2,1,0,9,4,3,3,2,6,1,1,2,3,5,4,2,3,0,1,2,4,3,2,1,22,4,3,22,8,2,1,6,3,1,9,2,1,3,3,0,1,3,4,10,2,2,0,4,10,0,2,0,0,0
2018,Carrazeda de Ansiães,33,33,2,2,5,2,3,1,0,11,5,4,3,3,7,1,1,2,4,6,5,3,3,0,1,3,5,4,2,2,28,4,4,28,11,3,2,7,4,1,11,2,2,4,4,0,1,3,5,12,2,2,0,5,13,0,2,0,0,0
2018,Freixo de Espada à Cinta,34,34,2,2,5,2,3,1,0,11,6,4,3,3,7,1,1,2,4,6,5,3,3,0,1,3,5,4,2,2,29,5,4,29,11,3,2,7,4,1,12,3,2,4,5,0,2,3,5,13,2,2,0,5,13,0,3,0,0,0
2018,Lamego,25,25,1,2,4,1,2,1,0,8,4,3,2,2,5,1,1,2,3,4,3,2,2,0,1,2,4,3,1,1,21,3,3,21,8,2,1,5,3,1,8,2,1,3,3,0,1,2,3,9,2,2,0,4,9,0,2,0,0,0
2018,Mesão Frio,12,12,1,1,2,1,1,0,0,4,2,1,1,1,3,0,0,1,2,2,2,1,1,0,0,1,2,1,1,1,11,2,2,11,4,1,1,3,1,0,4,1,1,2,2,0,1,1,2,5,1,1,0,2,5,0,1,0,0,0
2018,Moimenta da Beira,25,25,1,2,4,1,2,1,0,8,4,3,3,2,5,1,1,2,3,4,4,2,3,0,1,2,4,3,1,1,22,3,3,22,8,2,1,5,3,1,9,2,1,3,3,0,1,3,3,9,2,2,0,4,10,0,2,0,0,0
2018,Murça,26,26,1,2,4,2,2,1,0,9,4,3,3,2,6,1,1,2,3,5,4,2,3,0,1,2,4,3,2,1,23,4,3,23,8,2,1,6,3,1,9,2,1,3,3,0,1,3,4,10,2,2,0,4,10,0,2,0,0,0
2018,Penedono,27,27,1,2,4,2,2,1,0,9,4,3,3,2,6,1,1,2,3,5,4,2,3,0,1,2,4,3,2,1,23,4,3,23,9,2,1,6,3,1,9,2,1,3,4,0,1,3,4,10,2,2,0,4,10,0,2,0,0,0
2018,Peso da Régua,20,20,1,1,3,1,2,1,0,7,3,2,2,2,4,1,1,1,2,4,3,2,2,0,1,2,3,2,1,1,17,3,3,17,6,2,1,4,2,1,7,1,1,3,3,0,1,2,3,7,1,1,0,3,8,0,1,0,0,0
2018,Sabrosa,41,41,2,3,6,2,3,2,0,14,7,4,4,3,9,1,2,3,5,7,6,3,4,0,1,4,6,5,2,2,35,6,5,35,13,4,2,9,5,1,14,3,2,5,5,0,2,4,6,15,3,3,0,6,16,0,3,0,0,0
2018,Santa Marta de Penaguião,34,34,2,2,5,2,3,1,0,11,5,4,3,3,7,1,1,2,4,6,5,3,3,0,1,3,5,4,2,2,29,5,4,29,11,3,2,7,4,1,12,3,2,4,4,0,2,3,5,13,2,2,0,5,13,0,3,0,0,0
2018,São João da Pesqueira,20,20,1,1,3,1,2,1,0,7,3,2,2,2,4,1,1,1,2,3,3,2,2,0,1,2,3,2,1,1,17,3,2,17,6,2,1,4,2,1,7,1,1,2,3,0,1,2,3,7,1,1,0,3,8,0,1,0,0,0
2018,Sernancelhe,29,29,1,2,4,2,2,1,0,10,5,3,3,2,6,1,1,2,4,5,4,2,3,0,1,3,4,3,2,1,25,4,4,25,9,3,1,6,3,1,10,2,1,4,4,0,1,3,4,11,2,2,0,4,11,0,2,0,0,0
2018,Tabuaço,16,16,1,1,3,1,1,1,0,5,3,2,2,1,3,1,1,1,2,3,2,1,2,0,1,1,2,2,1,1,14,2,2,14,5,1,1,4,2,1,6,1,1,2,2,0,1,2,2,6,1,1,0,2,6,0,1,0,0,0
2018,Tarouca,17,17,1,1,3,1,1,1,0,6,3,2,2,1,4,1,1,1,2,3,2,1,2,0,1,1,2,2,1,1,15,2,2,15,6,2,1,4,2,1,6,1,1,2,2,0,1,2,2,6,1,1,0,2,7,0,1,0,0,0
2018,Torre de Moncorvo,14,14,1,1,2,1,1,1,0,5,2,2,1,1,3,0,1,1,2,2,2,1,1,0,1,1,2,2,1,1,12,2,2,12,4,1,1,3,2,0,5,1,1,2,2,0,1,1,2,5,1,1,0,2,5,0,1,0,0,0
2018,Vila Nova de Foz Côa,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2018,Vila Real,48,48,2,3,7,3,4,2,1,16,8,5,5,4,10,2,2,3,6,8,7,4,5,0,2,4,7,5,3,2,41,7,6,41,15,4,2,10,6,2,16,4,2,6,6,0,2,5,7,18,3,3,1,7,18,1,4,0,1,1
2018,Alfândega da Fé,18,18,1,1,3,1,1,1,0,6,3,2,2,1,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,15,2,2,15,6,2,1,4,2,1,6,1,1,2,2,0,1,2,2,7,1,1,0,3,7,0,1,0,0,0
2018,Bragança,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Macedo de Cavaleiros,18,18,1,1,3,1,1,1,0,6,3,2,2,2,4,1,1,1,2,3,3,1,2,0,1,2,3,2,1,1,16,3,2,16,6,2,1,4,2,1,6,1,1,2,2,0,1,2,3,7,1,1,0,3,7,0,1,0,0,0
2018,Miranda do Douro,5,5,0,0,1,0,0,0,0,2,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,5,1,1,5,2,0,0,1,1,0,2,0,0,1,1,0,0,1,1,2,0,0,0,1,2,0,0,0,0,0
2018,Mirandela,28,28,1,2,4,2,2,1,0,9,4,3,3,2,6,1,1,2,3,5,4,2,3,0,1,2,4,3,2,1,24,4,4,24,9,2,1,6,3,1,10,2,1,4,4,0,1,3,4,11,2,2,0,4,11,0,2,0,0,0
2018,Mogadouro,8,8,0,1,1,0,1,0,0,3,1,1,1,1,2,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,7,1,1,7,3,1,0,2,1,0,3,1,0,1,1,0,0,1,1,3,1,1,0,1,3,0,1,0,0,0
2018,Vila Flor,12,12,1,1,2,1,1,0,0,4,2,1,1,1,2,0,0,1,1,2,2,1,1,0,0,1,2,1,1,1,10,2,1,10,4,1,1,2,1,0,4,1,1,1,2,0,1,1,2,4,1,1,0,2,4,0,1,0,0,0
2018,Vimioso,32,32,2,2,5,2,2,1,0,11,5,3,3,3,7,1,1,2,4,6,4,3,3,0,1,3,5,3,2,2,27,4,4,27,10,3,2,7,4,1,11,2,2,4,4,0,1,3,4,12,2,2,0,5,12,0,2,0,0,0
2018,Vinhais,26,26,1,2,4,2,2,1,0,9,4,3,3,2,6,1,1,2,3,5,4,2,3,0,1,2,4,3,2,1,23,4,3,23,9,2,1,6,3,1,9,2,1,3,3,0,1,3,4,10,2,2,0,4,10,0,2,0,0,0
2018,Alcobaça,13,13,1,1,2,1,1,0,0,4,2,1,1,1,3,0,1,1,2,2,2,1,1,0,0,1,2,1,1,1,11,2,2,11,4,1,1,3,2,0,5,1,1,2,2,0,1,1,2,5,1,1,0,2,5,0,1,0,0,0
2018,Alenquer,37,37,2,3,6,2,3,1,0,12,6,4,4,3,8,1,1,3,5,7,5,3,4,0,1,3,5,4,2,2,32,5,5,32,12,3,2,8,4,1,13,3,2,5,5,0,2,4,5,14,2,2,0,5,14,0,3,0,0,0
2018,Arruda dos Vinhos,29,29,1,2,4,2,2,1,0,10,5,3,3,2,6,1,1,2,4,5,4,2,3,0,1,3,4,3,2,1,25,4,4,25,9,3,1,6,3,1,10,2,1,4,4,0,1,3,4,11,2,2,0,4,11,0,2,0,0,0
2018,Bombarral,22,22,1,2,3,1,2,1,0,7,4,2,2,2,5,1,1,2,3,4,3,2,2,0,1,2,3,2,1,1,19,3,3,19,7,2,1,5,3,1,8,2,1,3,3,0,1,2,3,8,1,1,0,3,9,0,2,0,0,0
2018,Cadaval,34,34,2,2,5,2,3,1,0,11,6,4,3,3,7,1,1,2,4,6,5,3,3,0,1,3,5,4,2,2,29,5,4,29,11,3,2,7,4,1,12,3,2,4,5,0,2,3,5,13,2,2,0,5,13,0,3,0,0,0
2018,Caldas da Rainha,20,20,1,1,3,1,2,1,0,7,3,2,2,2,4,1,1,1,2,4,3,2,2,0,1,2,3,2,1,1,17,3,3,17,6,2,1,4,2,1,7,1,1,3,3,0,1,2,3,8,1,1,0,3,8,0,2,0,0,0
2018,Lourinhã,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2018,Nazaré,24,24,1,2,4,1,2,1,0,8,4,3,2,2,5,1,1,2,3,4,3,2,2,0,1,2,3,3,1,1,20,3,3,20,8,2,1,5,3,1,8,2,1,3,3,0,1,2,3,9,2,2,0,3,9,0,2,0,0,0
2018,Óbidos,34,34,2,2,5,2,3,1,0,11,6,4,3,3,7,1,1,2,4,6,5,3,3,0,1,3,5,4,2,2,29,5,4,29,11,3,2,7,4,1,12,3,2,4,5,0,2,3,5,13,2,2,0,5,13,0,3,0,0,0
2018,Peniche,15,15,1,1,2,1,1,1,0,5,2,2,2,1,3,1,1,1,2,3,2,1,2,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,0,5,1,1,2,2,0,1,2,2,6,1,1,0,2,6,0,1,0,0,0
2018,Sobral de Monte Agraço,45,45,2,3,7,3,3,2,1,15,7,5,5,4,10,2,2,3,6,8,6,4,5,0,2,4,7,5,3,2,39,6,6,39,15,4,2,10,5,1,16,3,2,6,6,0,2,5,6,17,3,3,1,7,18,1,3,0,1,1
2018,Torres Vedras,26,26,1,2,4,2,2,1,0,9,4,3,3,2,5,1,1,2,3,5,4,2,3,0,1,2,4,3,2,1,22,4,3,22,8,2,1,6,3,1,9,2,1,3,3,0,1,3,4,10,2,2,0,4,10,0,2,0,0,0
2018,Águeda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Albergaria-a-Velha,13,13,1,1,2,1,1,0,0,4,2,1,1,1,3,0,1,1,2,2,2,1,1,0,0,1,2,1,1,1,11,2,2,11,4,1,1,3,2,0,4,1,1,2,2,0,1,1,2,5,1,1,0,2,5,0,1,0,0,0
2018,Anadia,21,21,1,1,3,1,2,1,0,7,3,2,2,2,4,1,1,1,3,4,3,2,2,0,1,2,3,2,1,1,18,3,3,18,7,2,1,5,3,1,7,2,1,3,3,0,1,2,3,8,1,1,0,3,8,0,2,0,0,0
2018,Aveiro,29,29,1,2,4,2,2,1,0,10,5,3,3,2,6,1,1,2,4,5,4,2,3,0,1,3,4,3,2,1,25,4,4,25,9,3,1,6,3,1,10,2,1,4,4,0,1,3,4,11,2,2,0,4,11,0,2,0,0,0
2018,Estarreja,23,23,1,2,3,1,2,1,0,8,4,2,2,2,5,1,1,2,3,4,3,2,2,0,1,2,3,3,1,1,19,3,3,19,7,2,1,5,3,1,8,2,1,3,3,0,1,2,3,9,1,2,0,3,9,0,2,0,0,0
2018,Ílhavo,26,26,1,2,4,2,2,1,0,9,4,3,3,2,5,1,1,2,3,5,4,2,3,0,1,2,4,3,2,1,22,4,3,22,8,2,1,6,3,1,9,2,1,3,3,0,1,3,4,10,2,2,0,4,10,0,2,0,0,0
2018,Murtosa,11,11,1,1,2,1,1,0,0,4,2,1,1,1,2,0,0,1,1,2,2,1,1,0,0,1,2,1,1,1,9,1,1,9,4,1,1,2,1,0,4,1,1,1,1,0,0,1,2,4,1,1,0,2,4,0,1,0,0,0
2018,Oliveira do Bairro,38,38,2,3,6,2,3,1,0,12,6,4,4,3,8,1,1,3,5,7,5,3,4,0,1,3,5,4,2,2,32,5,5,32,12,3,2,8,4,1,13,3,2,5,5,0,2,4,5,14,2,2,0,5,15,0,3,0,0,0
2018,Ovar,15,15,1,1,2,1,1,1,0,5,2,2,2,1,3,1,1,1,2,3,2,1,1,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,0,5,1,1,2,2,0,1,2,2,6,1,1,0,2,6,0,1,0,0,0
2018,Sever do Vouga,30,30,2,2,5,2,2,1,0,10,5,3,3,2,6,1,1,2,4,5,4,2,3,0,1,3,4,3,2,1,25,4,4,25,10,3,2,6,4,1,10,2,2,4,4,0,1,3,4,11,2,2,0,4,11,0,2,0,0,0
2018,Vagos,5,5,0,0,1,0,0,0,0,2,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,4,1,1,4,2,0,0,1,1,0,2,0,0,1,1,0,0,1,1,2,0,0,0,1,2,0,0,0,0,0
2018,Arganil,11,11,1,1,2,1,1,0,0,4,2,1,1,1,2,0,0,1,1,2,1,1,1,0,0,1,2,1,1,1,9,1,1,9,3,1,1,2,1,0,4,1,1,1,1,0,0,1,1,4,1,1,0,2,4,0,1,0,0,0
2018,Cantanhede,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Coimbra,34,34,2,2,5,2,3,1,0,11,5,4,3,3,7,1,1,2,4,6,5,3,3,0,1,3,5,4,2,2,29,5,4,29,11,3,2,7,4,1,12,3,2,4,4,0,2,3,5,13,2,2,0,5,13,0,3,0,0,0
2018,Condeixa-a-Nova,4,4,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2018,Figueira da Foz,12,12,1,1,2,1,1,0,0,4,2,1,1,1,2,0,0,1,1,2,2,1,1,0,0,1,2,1,1,1,10,2,2,10,4,1,1,3,1,0,4,1,1,1,2,0,1,1,2,4,1,1,0,2,5,0,1,0,0,0
2018,Góis,13,13,1,1,2,1,1,1,0,4,2,1,1,1,3,0,1,1,2,2,2,1,1,0,0,1,2,1,1,1,11,2,2,11,4,1,1,3,2,0,5,1,1,2,2,0,1,1,2,5,1,1,0,2,5,0,1,0,0,0
2018,Lousã,25,25,1,2,4,1,2,1,0,8,4,3,3,2,5,1,1,2,3,4,4,2,3,0,1,2,4,3,1,1,21,3,3,21,8,2,1,5,3,1,9,2,1,3,3,0,1,3,3,9,2,2,0,4,10,0,2,0,0,0
2018,Mealhada,32,32,2,2,5,2,2,1,0,11,5,4,3,3,7,1,1,2,4,6,5,3,3,0,1,3,5,4,2,2,28,4,4,28,10,3,2,7,4,1,11,2,2,4,4,0,1,3,4,12,2,2,0,5,12,0,2,0,0,0
2018,Mira,21,21,1,1,3,1,2,1,0,7,3,2,2,2,4,1,1,1,3,4,3,2,2,0,1,2,3,2,1,1,18,3,3,18,7,2,1,5,3,1,7,2,1,3,3,0,1,2,3,8,1,1,0,3,8,0,2,0,0,0
2018,Miranda do Corvo,11,11,1,1,2,1,1,0,0,4,2,1,1,1,2,0,0,1,1,2,1,1,1,0,0,1,2,1,1,1,9,1,1,9,3,1,1,2,1,0,4,1,1,1,1,0,0,1,1,4,1,1,0,2,4,0,1,0,0,0
2018,Montemor-o-Velho,9,9,0,1,1,0,1,0,0,3,1,1,1,1,2,0,0,1,1,2,1,1,1,0,0,1,1,1,0,0,7,1,1,7,3,1,0,2,1,0,3,1,0,1,1,0,0,1,1,3,1,1,0,1,3,0,1,0,0,0
2018,Mortágua,35,35,2,2,5,2,3,1,0,12,6,4,4,3,7,1,1,2,4,6,5,3,4,0,1,3,5,4,2,2,30,5,4,30,11,3,2,8,4,1,12,3,2,4,5,0,2,4,5,13,2,2,0,5,14,0,3,0,0,0
2018,Oliveira do Hospital,8,8,0,1,1,0,1,0,0,3,1,1,1,1,2,0,0,1,1,2,1,1,1,0,0,1,1,1,0,0,7,1,1,7,3,1,0,2,1,0,3,1,0,1,1,0,0,1,1,3,1,1,0,1,3,0,1,0,0,0
2018,Pampilhosa da Serra,14,14,1,1,2,1,1,1,0,5,2,2,1,1,3,1,1,1,2,3,2,1,1,0,1,1,2,2,1,1,12,2,2,12,5,1,1,3,2,0,5,1,1,2,2,0,1,1,2,5,1,1,0,2,6,0,1,0,0,0
2018,Penacova,21,21,1,1,3,1,2,1,0,7,3,2,2,2,4,1,1,1,3,4,3,2,2,0,1,2,3,2,1,1,18,3,3,18,7,2,1,5,2,1,7,2,1,3,3,0,1,2,3,8,1,1,0,3,8,0,2,0,0,0
2018,Penela,19,19,1,1,3,1,1,1,0,6,3,2,2,2,4,1,1,1,2,3,3,2,2,0,1,2,3,2,1,1,17,3,2,17,6,2,1,4,2,1,7,1,1,2,3,0,1,2,3,7,1,1,0,3,7,0,1,0,0,0
2018,Soure,5,5,0,0,1,0,0,0,0,2,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,5,1,1,5,2,0,0,1,1,0,2,0,0,1,1,0,0,1,1,2,0,0,0,1,2,0,0,0,0,0
2018,Tábua,7,7,0,0,1,0,1,0,0,2,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,6,1,1,6,2,1,0,2,1,0,2,1,0,1,1,0,0,1,1,3,0,0,0,1,3,0,1,0,0,0
